assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32006985397,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5691469,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5691469,3213010005/IF/IAY/4184106,07-06-2020,19380,0,0,0,0  ,19380,
32006488264,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5176924,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5176924,3213010005/IF/IAY/3367696,26-02-2020,18145,0,0,0,0  ,18145,
32006488235,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5267028,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5267028,3213010005/IF/IAY/3367690,26-02-2020,18145,0,0,0,0  ,18145,
32006488386,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4645197,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4645197,3213010005/IF/IAY/3367737,26-02-2020,18145,0,0,0,0  ,18145,
32006488213,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3401685,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3401685,3213010005/IF/IAY/3367684,26-02-2020,18145,0,0,0,0  ,18145,
32006488347,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5247030,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5247030,3213010005/IF/IAY/3367714,26-02-2020,18145,0,0,0,0  ,18145,
32006488068,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2820296,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2820296,3213010005/IF/IAY/3367678,26-02-2020,18145,0,0,0,0  ,18145,
32006488054,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5405951,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5405951,3213010005/IF/IAY/3367671,26-02-2020,18535,0,0,0,0  ,18535,
32006488041,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4890825,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4890825,3213010005/IF/IAY/3739281,26-02-2020,19380,0,0,0,0  ,19380,
32006488038,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2525718,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2525718,3213010005/IF/IAY/3716679,26-02-2020,19380,0,0,0,0  ,19380,
32006490992,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3205218,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3205218,3213010005/IF/IAY/4025154,07-06-2020,19380,0,0,0,0  ,19380,
32006488014,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5743170,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5743170,3213010005/IF/IAY/3716667,26-02-2020,19380,0,0,0,0  ,19380,
32006488023,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2373992,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2373992,3213010005/IF/IAY/3716670,30-03-2020,19380,0,0,0,0  ,19380,
32006488356,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5202731,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5202731,3213010005/IF/IAY/3367720,26-02-2020,18145,0,0,0,0  ,18145,
32006488001,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4765728,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4765728,3213010005/IF/IAY/3311929,11-11-2019,18145,0,0,0,0  ,18145,
32006487989,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3397590,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3397590,3213010005/IF/IAY/3311902,31-10-2019,18145,0,0,0,0  ,18145,
32006488007,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3799497,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3799497,3213010005/IF/IAY/3311953,31-10-2019,18145,0,0,0,0  ,18145,
32006488010,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2522518,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2522518,3213010005/IF/IAY/3331661,12-11-2019,18145,0,0,0,0  ,18145,
32006985435,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4738152,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4738152,3213010005/IF/IAY/4184129,07-06-2020,19380,0,0,0,0  ,19380,
32006478514,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2326574,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2326574,3213010005/IF/IAY/4025163,23-06-2020,19380,0,0,0,0  ,19380,
32006478506,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2782222,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2782222,3213010005/IF/IAY/3367735,26-02-2020,18145,0,0,0,0  ,18145,
32006478501,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4960268,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4960268,3213010005/IF/IAY/3367732,26-02-2020,18145,0,0,0,0  ,18145,
32006487903,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4672989,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4672989,3213010005/IF/IAY/3224290,11-11-2019,18145,0,0,0,0  ,18145,
32006488193,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5476124,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5476124,3213010005/IF/IAY/3367680,26-02-2020,18145,0,0,0,0  ,18145,
32006478476,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5482747,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5482747,3213010005/IF/IAY/3367689,26-02-2020,18145,0,0,0,0  ,18145,
32006491212,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5484553,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5484553,3213010005/IF/IAY/4025175,07-06-2020,19176,0,0,0,0  ,19176,
32006461741,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3303456,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3303456,3213010005/IF/IAY/3311955,18-11-2019,18145,0,0,0,0  ,18145,
32006461743,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4659999,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4659999,3213010005/IF/IAY/3716674,12-03-2020,19146,0,0,0,0  ,19146,
32006452876,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1635377,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1635377,3213010005/IF/IAY/3760568,12-03-2020,19380,0,0,0,0  ,19380,
32006452867,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1987027,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1987027,3213010005/IF/IAY/3716685,26-02-2020,19380,0,0,0,0  ,19380,
32006478482,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5639958,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5639958,3213010005/IF/IAY/3367693,26-02-2020,18145,0,0,0,0  ,18145,
32006452844,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5013361,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5013361,3213010005/IF/IAY/3716675,26-02-2020,19380,0,0,0,0  ,19380,
32006452833,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4471518,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4471518,3213010005/IF/IAY/3716673,12-03-2020,19380,0,0,0,0  ,19380,
32006499858,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4396255,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4396255,3213010005/IF/IAY/4184105,23-06-2020,19380,0,0,0,0  ,19380,
32006452807,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5633647,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5633647,3213010005/IF/IAY/4025173,07-06-2020,19380,0,0,0,0  ,19380,
32006452792,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5071931,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5071931,3213010005/IF/IAY/4025168,07-06-2020,19380,0,0,0,0  ,19380,
32006452818,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5022063,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5022063,3213010005/IF/IAY/3716668,06-03-2020,19380,0,0,0,0  ,19380,
32006452853,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5380637,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5380637,3213010005/IF/IAY/3716678,12-03-2020,19380,0,0,0,0  ,19380,
32006452525,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5547263,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5547263,3213010005/IF/IAY/4024040,07-06-2020,19380,0,0,0,0  ,19380,
32006452859,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5289628,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5289628,3213010005/IF/IAY/3716684,26-02-2020,19380,0,0,0,0  ,19380,
32006452520,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5305503,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5305503,3213010005/IF/IAY/3367730,26-02-2020,18145,0,0,0,0  ,18145,
32006452478,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4966060,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4966060,3213010005/IF/IAY/3367704,26-02-2020,18145,0,0,0,0  ,18145,
32006452471,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5195619,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5195619,3213010005/IF/IAY/3367702,26-02-2020,18145,0,0,0,0  ,18145,
32006452447,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2782213,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2782213,3213010005/IF/IAY/3367688,26-02-2020,18145,0,0,0,0  ,18145,
32006452322,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1492764,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1492764,3213010005/IF/IAY/3311933,03-11-2019,18145,0,0,0,0  ,18145,
32006452512,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5204214,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5204214,3213010005/IF/IAY/3367727,26-02-2020,18145,0,0,0,0  ,18145,
32006488226,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5394543,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5394543,3213010005/IF/IAY/3367685,26-02-2020,18145,0,0,0,0  ,18145,
32006449051,Concrete Road from Naldanga Pitch Road to Alaus Para,Constr of Cement Concrete Roads for Comm,Concrete Road from Naldanga Pitch Road to Alaus Para,3213010005/RC/320201060446368,08-02-2019,20819,20628,573,270611.705,0  ,312631.705,
32006452781,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5662249,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5662249,3213010005/IF/IAY/4025143,07-06-2020,19380,0,0,0,0  ,19380,
32006418783,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5150834,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5150834,3213010005/IF/IAY/3760569,26-02-2020,19380,0,0,0,0  ,19380,
32006418745,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5169878,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5169878,3213010005/IF/IAY/3367666,26-02-2020,18145,0,0,0,0  ,18145,
32006418738,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1561788,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1561788,3213010005/IF/IAY/3331647,31-10-2019,18145,0,0,0,0  ,18145,
32006478495,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4806085,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4806085,3213010005/IF/IAY/3367706,26-02-2020,18145,0,0,0,0  ,18145,
32006383990,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5146526,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5146526,3213010005/IF/IAY/3367676,26-02-2020,18145,0,0,0,0  ,18145,
32006418757,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4872360,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4872360,3213010005/IF/IAY/3367709,26-02-2020,18145,0,0,0,0  ,18145,
32006452493,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4689886,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4689886,3213010005/IF/IAY/3367722,26-02-2020,18145,0,0,0,0  ,18145,
32006383988,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5266833,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5266833,3213010005/IF/IAY/3367668,26-02-2020,18145,0,0,0,0  ,18145,
32006365283,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4433524,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4433524,3213010005/IF/IAY/3739278,30-03-2020,19302,0,0,0,0  ,19302,
32006383989,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5159598,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5159598,3213010005/IF/IAY/3367674,26-02-2020,18145,0,0,0,0  ,18145,
32006365243,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4885781,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4885781,3213010005/IF/IAY/3367731,26-02-2020,18145,0,0,0,0  ,18145,
32006365272,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5239252,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5239252,3213010005/IF/IAY/3716676,05-03-2020,19302,0,0,0,0  ,19302,
32006365258,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4882287,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4882287,3213010005/IF/IAY/3367736,26-02-2020,18145,0,0,0,0  ,18145,
32006364855,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2319112,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2319112,3213010005/IF/IAY/3367677,26-02-2020,18145,0,0,0,0  ,18145,
32006364840,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3977607,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3977607,3213010005/IF/IAY/3311898,09-11-2019,18145,0,0,0,0  ,18145,
32006418775,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3899651,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3899651,3213010005/IF/IAY/4025170,07-06-2020,19380,0,0,0,0  ,19380,
32006364880,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5258371,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5258371,3213010005/IF/IAY/3367729,26-02-2020,18145,0,0,0,0  ,18145,
32006364832,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4033991,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4033991,3213010005/IF/IAY/3224268,12-11-2019,18145,0,0,0,0  ,18145,
32006364801,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2471580,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2471580,3213010005/IF/IAY/3224239,12-11-2019,18145,0,0,0,0  ,18145,
32006364788,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4471526,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4471526,3213010005/IF/IAY/3224238,11-11-2019,18145,0,0,0,0  ,18145,
32006364808,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5481172,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5481172,3213010005/IF/IAY/2986716,31-10-2019,18145,0,0,0,0  ,18145,
