assetid,schemename,schemecode,assetname,classofasset,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32007656734,Orchard Plantation of Beneficiary –BHOLANATH SARDAR at Sansad No-X,3216014001/IF/22012034661136,Orchard Plantation of Beneficiary –BHOLANATH SARDAR at Sansad No-X,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,7831,0,0,0,0  ,7831,
32007656683,Orchard Plantation of Beneficiary- RATIKANTA NASKAR at Sansad No-VIII,3216014001/IF/22012034659730,Orchard Plantation of Beneficiary- RATIKANTA NASKAR at Sansad No-VIII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,7831,0,0,0,0  ,7831,
32007656640,Orchard Plantation of Beneficiary-JAMILA BIBI  at Sansad No-VIII,3216014001/IF/22012034659720,Orchard Plantation of Beneficiary-JAMILA BIBI at Sansad No-VIII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656785,Orchard Plantation of Beneficiary –AMIT SARDAR at Sansad No-X,3216014001/IF/22012034661176,Orchard Plantation of Beneficiary –AMIT SARDAR at Sansad No-X,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656620,Orchard Plantation of Beneficiary-GOPAL CHANDRA NASKAR at Sansad No-VIII,3216014001/IF/22012034659718,Orchard Plantation of Beneficiary-GOPAL CHANDRA NASKAR at Sansad No-VIII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656573,Orchard Plantation of Beneficiary-SAGARIKA NASKAR at Sansad No-VIII,3216014001/IF/22012034659707,Orchard Plantation of Beneficiary-SAGARIKA NASKAR at Sansad No-VIII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656528,Orchard Plantation of Beneficiary- ALTAP ALI MOLLA at Sansad No-VIII,3216014001/IF/22012034659698,Orchard Plantation of Beneficiary- ALTAP ALI MOLLA at Sansad No-VIII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,7831,0,0,0,0  ,7831,
32007656506,Orchard Plantation of Beneficiary- GANESH MONDAL at Sansad No-VII,3216014001/IF/22012034659694,Orchard Plantation of Beneficiary- GANESH MONDAL at Sansad No-VII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656942,Orchard Plantation of Beneficiary – KANAK BAGANI at Sansad No-III,3216014001/IF/22012034661223,Orchard Plantation of Beneficiary – KANAK BAGANI at Sansad No-III,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656438,Orchard Plantation of Beneficiary-PARTHA KAYAL  at Sansad No-VI,3216014001/IF/22012034659609,Orchard Plantation of Beneficiary-PARTHA KAYAL at Sansad No-VI,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,9550,0,0,0,0  ,9550,
32007656383,Orchard Plantation of Beneficiary- SWAPAN NASKAR   at Sansad No-V,3216014001/IF/22012034659103,Orchard Plantation of Beneficiary- SWAPAN NASKAR at Sansad No-V,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007922295,Block Plantation of Horticulture Trees in fields for Bulbul Naskar  at Sansad No III,3216014001/IF/321002041010932,Block Plantation of Horticulture Trees in fields for Bulbul Naskar at Sansad No III,Block Plantation-Hort-Trees in fields-Individuals,30-08-2019,444,0,0,0,0  ,444,
32007656242,Orchard Plantation of Beneficiary- PRANAB MONDAL at sansad No-III,3216014001/IF/22012034657422,Orchard Plantation of Beneficiary- PRANAB MONDAL at sansad No-III,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656354,Orchard Plantation of Beneficiary- ROBIN MONDAL at Sansad No-V,3216014001/IF/22012034659068,Orchard Plantation of Beneficiary- ROBIN MONDAL at Sansad No-V,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007657039,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4069664,3216014001/IF/IAY/2213756,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4069664,Constr of PMAY-G House for Individuals,07-03-2018,7640,0,0,0,0  ,7640,
32007656189,Orchard Plantation of Beneficiary- RABINDRA NATH SARDAR   at sansad No-I,3216014001/IF/22012034656649,Orchard Plantation of Beneficiary- RABINDRA NATH SARDAR at sansad No-I,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,7640,0,0,0,0  ,7640,
32007656141,Orchard Plantation of Beneficiary-PRATIMA MONDAL  at Sansad No-III,3216014001/IF/22012034656597,Orchard Plantation of Beneficiary-PRATIMA MONDAL at Sansad No-III,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656128,Orchard Plantation of Beneficiary - BASANTI MONDAL at sansad No-III,3216014001/IF/22012034656567,Orchard Plantation of Beneficiary - BASANTI MONDAL at sansad No-III,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656076,Orchard Plantation of Beneficiary- BASIRUL HAQUE MOLLA    at sansad No-IX,3216014001/IF/22012034656432,Orchard Plantation of Beneficiary- BASIRUL HAQUE MOLLA at sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,9550,0,0,0,0  ,9550,
32007651530,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3896871,3216014001/IF/IAY/2540624,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3896871,Constr of PMAY-G House for Individuals,08-09-2019,14325,0,0,0,0  ,14325,
32007656899,Orchard Plantation of Beneficiary –NURUL HAQUE MONDAL at Sansad No-XII,3216014001/IF/22012034661205,Orchard Plantation of Beneficiary –NURUL HAQUE MONDAL at Sansad No-XII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,7640,0,0,0,0  ,7640,
32007656156,Orchard Plantation of Beneficiary- SANKAR SARDAR at Sansad No-III,3216014001/IF/22012034656625,Orchard Plantation of Beneficiary- SANKAR SARDAR at Sansad No-III,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007635533,Orchard Plantation of Beneficiary –SABIR SEKH at Sansad No-X,3216014001/IF/22012034661248,Orchard Plantation of Beneficiary –SABIR SEKH at Sansad No-X,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,11269,0,0,0,0  ,11269,
32007635456,Orchard Plantation of Beneficiary –KAMAL CHAKRABORTY at Sansad No-XII,3216014001/IF/22012034661238,Orchard Plantation of Beneficiary –KAMAL CHAKRABORTY at Sansad No-XII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,11269,0,0,0,0  ,11269,
32007635580,Orchard Plantation of Beneficiary –ANGUR BALA NASKAR at Sansad No-III,3216014001/IF/22012034661249,Orchard Plantation of Beneficiary –ANGUR BALA NASKAR at Sansad No-III,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007635423,Orchard Plantation of Beneficiary –YEAD GAZI at Sansad No-XI,3216014001/IF/22012034661221,Orchard Plantation of Beneficiary –YEAD GAZI at Sansad No-XI,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007635343,Orchard Plantation of Beneficiary –SUFAL MONDAL at Sansad No-XII,3216014001/IF/22012034661217,Orchard Plantation of Beneficiary –SUFAL MONDAL at Sansad No-XII,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007635386,Orchard Plantation of Beneficiary –SHUKTARA ADAK at Sansad No-XII,3216014001/IF/22012034661219,Orchard Plantation of Beneficiary –SHUKTARA ADAK at Sansad No-XII,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007635215,Orchard Plantation of Beneficiary – MIJANUR RAHAMAN MOLLA at Sansad No-IX,3216014001/IF/22012034661201,Orchard Plantation of Beneficiary – MIJANUR RAHAMAN MOLLA at Sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007657003,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3462278,3216014001/IF/IAY/2211969,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3462278,Constr of PMAY-G House for Individuals,05-02-2018,12033,0,0,0,0  ,12033,
32007656467,Orchard Plantation of Beneficiary-REKHA ROY NASKAR  at Sansad No-VII,3216014001/IF/22012034659681,Orchard Plantation of Beneficiary-REKHA ROY NASKAR at Sansad No-VII,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007656210,Orchard Plantation of Beneficiary- NABA KUMAR SARDAR   at sansad No-II,3216014001/IF/22012034657406,Orchard Plantation of Beneficiary- NABA KUMAR SARDAR at sansad No-II,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,7831,0,0,0,0  ,7831,
32007651562,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5408892,3216014001/IF/IAY/2540762,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5408892,Constr of PMAY-G House for Individuals,08-09-2019,11460,0,0,0,0  ,11460,
32007634844,Orchard Plantation of Beneficiary-  TAYAB MOLLA at Sansad No-IX,3216014001/IF/22012034659711,Orchard Plantation of Beneficiary- TAYAB MOLLA at Sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007634890,Orchard Plantation of Beneficiary –NIMAI MAKHAL at Sansad No-XI,3216014001/IF/22012034661144,Orchard Plantation of Beneficiary –NIMAI MAKHAL at Sansad No-XI,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007634982,Orchard Plantation of Beneficiary – SEKH HASAN at Sansad No-X,3216014001/IF/22012034661185,Orchard Plantation of Beneficiary – SEKH HASAN at Sansad No-X,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007634542,Orchard Plantation of Beneficiary- TANUSHREE MONDAL  at Sansad No-V,3216014001/IF/22012034659585,Orchard Plantation of Beneficiary- TANUSHREE MONDAL at Sansad No-V,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007634426,Orchard Plantation of Beneficiary-DIPALI NASKAR at Sansad No-V,3216014001/IF/22012034659104,Orchard Plantation of Beneficiary-DIPALI NASKAR at Sansad No-V,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007634373,Orchard Plantation of Beneficiary- JAKIR HOSSAIN MOLLA at Sansad No-IX,3216014001/IF/22012034659084,Orchard Plantation of Beneficiary- JAKIR HOSSAIN MOLLA at Sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007634471,Orchard Plantation of Beneficiary- MADHABI BHUIYA  at Sansad No-XI,3216014001/IF/22012034659578,Orchard Plantation of Beneficiary- MADHABI BHUIYA at Sansad No-XI,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007657058,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4287060,3216014001/IF/IAY/2214223,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4287060,Constr of PMAY-G House for Individuals,21-03-2018,12033,0,0,0,0  ,12033,
32007635151,Orchard Plantation of Beneficiary – MUNA SAPUI  at Sansad No-IX,3216014001/IF/22012034661196,Orchard Plantation of Beneficiary – MUNA SAPUI at Sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007635028,Orchard Plantation of Beneficiary – JISHAN MOLLA at Sansad No-X,3216014001/IF/22012034661187,Orchard Plantation of Beneficiary – JISHAN MOLLA at Sansad No-X,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,10505,0,0,0,0  ,10505,
32007635259,Orchard Plantation of Beneficiary –SAMAR SARDAR at Sansad No-X,3216014001/IF/22012034661206,Orchard Plantation of Beneficiary –SAMAR SARDAR at Sansad No-X,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007635297,Orchard Plantation of Beneficiary –ISMAIL MOLLA at Sansad No-XII,3216014001/IF/22012034661210,Orchard Plantation of Beneficiary –ISMAIL MOLLA at Sansad No-XII,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007634753,Orchard Plantation of Beneficiary-TUFAN MONDAL  at Sansad No-XII,3216014001/IF/22012034659627,Orchard Plantationof Beneficiary-TUFAN MONDAL at Sansad No-XII,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007633567,Orchard Plantation of Beneficiary-KACHILAL BIBI    at sansad No-II,3216014001/IF/22012034657747,Orchard Plantation of Beneficiary-KACHILAL BIBI at sansad No-II,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,11269,0,0,0,0  ,11269,
32007634195,Orchard Plantation of Beneficiary- SAIDUL MOLLA at Sansad No-IX,3216014001/IF/22012034659061,Orchard Plantation of Beneficiary- SAIDUL MOLLA at Sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007633544,Orchard Plantation of Beneficiary- CHANCHALA MONDAL  at sansad No-XII,3216014001/IF/22012034657743,Orchard Plantation of Beneficiary- CHANCHALA MONDAL at sansad No-XII,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007633522,Orchard Plantation of Beneficiary- SANDIP MONDAL  at Sansad No-II,3216014001/IF/22012034657737,Orchard Plantation of Beneficiary- SANDIP MONDAL at Sansad No-II,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,11269,0,0,0,0  ,11269,
32007633844,Orchard Plantation of Beneficiary-  MASIUDDIN SAPUI  at sansad No-IX,3216014001/IF/22012034657816,Orchard Plantation of Beneficiary- MASIUDDIN SAPUI at sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007633651,ANAR ALI MOLLA  at sansad No-II,3216014001/IF/22012034657752,ANAR ALI MOLLA at sansad No-II,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007633495,Orchard Plantation of Beneficiary- BARJAHAN MONDAL   at sansad No-XI,3216014001/IF/22012034657445,Orchard Plantation of Beneficiary- BARJAHAN MONDAL at sansad No-XI,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007633466,Orchard Plantation of Beneficiary- ANIL MONDAL at sansad No-XII,3216014001/IF/22012034656656,Orchard Plantation,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007633715,Orchard Plantation of Beneficiary-SAHIDA BIBI at sansad No-II,3216014001/IF/22012034657763,Orchard Plantation of Beneficiary-SAHIDA BIBI at sansad No-II,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007470661,Orchard Plantation of Beneficiary- RABIYAL LASKAR  at sansad No-XII,3216014001/IF/22012034657425,Orchard Plantation of Beneficiary- RABIYAL LASKAR at sansad No-XII,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007471255,Orchard Plantation of Beneficiary-MOMREZ MOLLA at Sansad No-X,3216014001/IF/22012034659107,Orchard Plantation of Beneficiary-MOMREZ MOLLA at Sansad No-X,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,11269,0,0,0,0  ,11269,
32007470506,Desiltation of Micro irrigation Channel at Sansad-I,3216014001/FP/320201060454544,Desiltation of Micro irrigation Channel at Sansad-I,Repair & maint of intrmediate & Lnk Drain for Comm,07-06-2018,4966,0,0,0,0  ,4966,
32007633439,Orchard Plantation of Beneficiary- GANESH BHUIYA  at sansad No-XII,3216014001/IF/22012034656655,Orchard Plantation,Line Plntation(Coast) - horti-trees (Individuals),24-08-2018,1910,0,0,0,0  ,1910,
32007470028,"Orcchard Plantation of Shibnath Mondal & Other44 Beneficiaries at sansad-I,II,III,IV,V,VI,X,XI,XII",3216014001/DP/22012034414468,"Orcchard Plantation of Shibnath Mondal & Other44 Beneficiaries at sansad-I,II,III,IV,V,VI,X,XI,XII",Plantation,22-11-2017,79420,0,0,0,0  ,79420,
32007469964,Environmental Cleaning at Ashuti Health Sub-Centre Near Sasantala Sansad No:- I,3216014001/DP/22012034411694,Environmental Cleaning at Ashuti Health Sub-Centre Near Sasantala Sansad No:- I,Plantation,25-10-2017,7060,0,0,0,0  ,7060,
32007469984,Environmental Cleaning at khanberia Health Sub-Centre Near Molemgarmath Sansad no:-A1/X,3216014001/DP/22012034411700,Environmental Cleaning at khanberia Health Sub-Centre Near Molemgarmath Sansad no:-A1/X,Plantation,25-10-2017,3240,0,0,0,0  ,3240,
32007470477,Desiltation of Micro irrigation Channel at Sansad-X,3216014001/FP/320201060454543,Desiltation of Micro irrigation Channel at Sansad-,Repair & maint of intrmediate & Lnk Drain for Comm,07-06-2018,3438,0,0,0,0  ,3438,
32007634061,Orchard Plantation of Beneficiary- MINA BIBI at Sansad No-IX,3216014001/IF/22012034659055,Orchard Plantation of Beneficiary- MINA BIBI at Sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
32007469850,Enviatronmental Cleaning at Ashuti Mollapara SSK Sansad No:-A1/VIII,3216014001/DP/22012034411671,Enviatronmental Cleaning at Ashuti Mollapara SSK Sansad No:-A1/VIII,Plantation,25-10-2017,26160,0,0,0,0  ,26160,
32007634088,Orchard Plantation of Beneficiary- NAJIM UDDIN MOLLA at Sansad No-IX,3216014001/IF/22012034659058,Orchard Plantation of Beneficiary- NAJIM UDDIN MOLLA at Sansad No-IX,Line Plntation(Coast) - horti-trees (Individuals),27-06-2018,12415,0,0,0,0  ,12415,
