assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,Total Material,semiskilled,skilled,material,contingency,total,mandays
32001987273,RENOVATION OF TRADITIONAL WATER BODIES,Renovation,RE - EXCAVATION OF POND OF SRI NIMAI PAL AT USHIDPUR ,3201009012/WH/12/03/10,19-04-2010,33025,975,585,390,0,0  ,34000,
32001987263,RENOVATION OF TRADITIONAL WATER BODIES,Renovation,RE- EXCAVATION OF POND OF ,3201009012/WH/091202/10,12-02-2009,63443,0,0,0,0,0  ,63443,
32002001851,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES ATCHOWDHURYPARA,3201009012/RS/34040945804,12-11-2014,5915,12337,0,0,12337,0  ,18252,
32002001855,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT CHOWDHURYPARA,3201009012/RS/34040945805,12-11-2014,5746,12166.4,0,0,12166.4,0  ,17912.4,
32001987105,LAND DEVELOPMENT,Development of Waste Land,INCREASING THE ELEVATION OF LAND AT HORTICULTURE NEAR AMTALA ( PART - II),3201009012/LD/321002040631926,09-07-2015,397108,39684,0,24534,15150,0  ,436792,
32002001867,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT CHOWDHURYPARA,3201009012/RS/34040946381,12-11-2014,5915,16393,0,0,16393,0  ,22308,
32002001845,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT COMMUNITYHALL,3201009012/RS/34040945788,12-11-2014,5746,12166.4,0,0,12166.4,0  ,17912.4,
32002001843,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT COMMUNITYHALL,3201009012/RS/34040945787,12-11-2014,5746,12806,0,0,12806,0  ,18552,
32002001846,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT COMMUNITYHALL,3201009012/RS/34040945801,12-11-2014,5577,11964,0,0,11964,0  ,17541,
32002001847,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT CHOWDHURYPARA,3201009012/RS/34040945802,12-11-2014,5070,8281,0,0,8281,0  ,13351,
32002001860,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF IHHL AT CHAR SAMBHU NAGAR COMMUNITYHALL ,3201009012/RS/34040946057,12-11-2014,5577,11964,0,0,11964,0  ,17541,
32002001858,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT CHOWDHURYPARA,3201009012/RS/34040945807,12-11-2014,5915,12337,0,0,12337,0  ,18252,
32002001864,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT CHOWDHURYPARA,3201009012/RS/34040946208,12-11-2014,5577,11964,0,0,11964,0  ,17541,
32002001901,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR PURNIMA GARAI AT SHYAMPUR,3201009012/IF/34040804515,29-06-2015,15465,0,0,0,0,0  ,15465,
32002001904,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR ARCHANA DAS AT KASHIBASH,3201009012/IF/34040806875,29-06-2015,15138,0,0,0,0,0  ,15138,
32002001857,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF INDIVIDUAL HOUSEHOLD LATRINES AT CHOWDHURYPARA,3201009012/RS/34040945806,12-11-2014,5915,12337,0,0,12337,0  ,18252,
32002001895,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR FULRANI DUTTA AT SHYAMPUR,3201009012/IF/34040804481,29-06-2015,15465,0,0,0,0,0  ,15465,
32002001896,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR GANESH DEY AT SHYAMPUR ,3201009012/IF/34040804485,29-06-2015,15435,0,0,0,0,0  ,15435,
32002001894,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDISUAL BENEFICIARIES FOR BASANA NANADI AT SHYAMPUR ,3201009012/IF/34040804476,29-01-2015,15465,0,0,0,0,0  ,15465,
32002001934,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR MIRA PAL AT UTTAR AMGHATA ,3201009012/IF/34040807436,29-06-2015,15520,0,0,0,0,0  ,15520,
32002001938,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SAJAN BIBI AT UTTAR AMGHATA .,3201009012/IF/34040807443,29-06-2015,15520,0,0,0,0,0  ,15520,
32002001931,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR MAJIRAN BIBI AT UTTAR AMGHATA .,3201009012/IF/34040807430,29-06-2015,15172,0,0,0,0,0  ,15172,
32002001941,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SONA BIBI AT UTTAR AMGHATA ,3201009012/IF/34040807453,29-06-2015,15520,0,0,0,0,0  ,15520,
32002001937,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR RENUKA BIBI AT UTTAR AMGHATA ,3201009012/IF/34040807440,29-06-2015,15222,0,0,0,0,0  ,15222,
32002001898,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR LAKSHIRANI DAS AT SHYAMPUR ,3201009012/IF/34040804490,29-06-2015,15440,0,0,0,0,0  ,15440,
32002001944,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SUJAN SEKH AT UTTAR AMGHATA .,3201009012/IF/34040807457,29-06-2015,15520,0,0,0,0,0  ,15520,
32002001955,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SUJATA BISWAS AT SHYAMNAGAR ,3201009012/IF/34040808807,29-01-2015,16564,0,0,0,0,0  ,16564,
32002001958,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SUPRIYA BISWAS AT SHYAMNAGAR ,3201009012/IF/34040808836,29-01-2015,14790,0,0,0,0,0  ,14790,
32002001947,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR PAPITA GHOSH AT SHYAMNAGAR,3201009012/IF/34040807469,29-06-2015,14730,0,0,0,0,0  ,14730,
32002001861,RURAL SANITATION,Individual Household Latrines,CONSTRUCTION OF IHHL AT CHAR SAMBHU NAGAR COMMUNITYHALL,3201009012/RS/34040946058,12-11-2014,5577,11964,0,0,11964,0  ,17541,
32002001949,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR PENI GHOSH AT SHYAMNAGAR .,3201009012/IF/34040808761,29-01-2015,15520,0,0,0,0,0  ,15520,
32002001946,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR NIRMALA BISWAS AT SHYAMNAGAR ,3201009012/IF/34040807463,29-06-2015,15346,0,0,0,0,0  ,15346,
32002001954,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SUBHADRA BISWAS AT SHYAMNAGAR,3201009012/IF/34040808801,29-01-2015,15520,0,0,0,0,0  ,15520,
32002002003,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL  BENEFICIARIES FOR JAYANTI BISWAS AT BISWASPARA ,3201009012/IF/34040808866,29-01-2015,14650,0,0,0,0,0  ,14650,
32002001994,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR BASANTI PRAMANICK AT BISWASPARA,3201009012/IF/34040808849,29-01-2015,15520,0,0,0,0,0  ,15520,
32002001991,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR ANITA BISWAS AT BISWASPARA ,3201009012/IF/34040808847,29-01-2015,15520,0,0,0,0,0  ,15520,
32002002068,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR RASMANI BISWAS AT BISWASPARA ,3201009012/IF/34040811026,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002002,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR DIPIKA BISWAS AT BISWASPARA ,3201009012/IF/34040808862,29-01-2015,15520,0,0,0,0,0  ,15520,
32002002000,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR BIJALI BISWAS AT BISWASPARA ,3201009012/IF/34040808859,29-01-2015,15520,0,0,0,0,0  ,15520,
32002002071,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SHIKHA BISWAS AT BISWASPARA ,3201009012/IF/34040811034,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002076,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR FULMALA SARKAR AT DWIJENDRANAGAR,3201009012/IF/34040811122,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002077,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR KALPANA DEBNATH AT DWIJENDRANAGAR,3201009012/IF/34040811140,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002080,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR MANKHUSHI BISWAS AT DWIJENDRANAGAR,3201009012/IF/34040811154,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002082,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR RASARANI BISWAS AT DWIJENDRANAGAR,3201009012/IF/34040811163,29-06-2015,14650,0,0,0,0,0  ,14650,
32002002084,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR RINA BISWAS AT DWIJENDRANAGAR,3201009012/IF/34040811167,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002087,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES SANDHYA SARKAR AT DWIJENDRANAGAR,3201009012/IF/34040811171,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002090,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR FULMALA SUSHAMA BISWAS AT DWIJENDRANAGAR,3201009012/IF/34040811175,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002066,IAY,IAY Houses,CONSTRUCTION OF IAY OF INDIVISUAL BENEFICIARIES FOR PROBHATI BISWAS A BISWASPARA ,3201009012/IF/34040810322,29-06-2015,15530,0,0,0,0,0  ,15530,
32002002073,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SIMA BISWAS AT BISWASPARA ,3201009012/IF/34040811039,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002102,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR BASANTI MAJUMDER AT ROAD STATION ,3201009012/IF/34040811969,29-01-2015,14616,0,0,0,0,0  ,14616,
32002002106,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR BHADUBALA MONDAL AT ROAD STATION ,3201009012/IF/34040811976,29-01-2015,15660,0,0,0,0,0  ,15660,
32002002104,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR BEAUTI BASAK AT ROAD STATION ,3201009012/IF/34040811974,29-01-2015,15660,0,0,0,0,0  ,15660,
32002002112,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR JHARNA SARKAR AT ROAD STATION ,3201009012/IF/34040811989,29-01-2015,15570,0,0,0,0,0  ,15570,
32002002094,IAY,Construction of Graded Bund,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR GOURI GHOSH AT SOUTH AMGHATA,3201009012/IF/34040811199,29-01-2015,14616,0,0,0,0,0  ,14616,
32002002113,IAY,IAY Houses,CONSTRUCTION OF  IAY BUILDING OF INDIVISUAL  BENIFICARIES FOR JYOTSNA SARKAR AT ROAD STATION,3201009012/IF/34040812023,29-01-2015,15108,0,0,0,0,0  ,15108,
32002002096,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR KANCHANI MODAK AT SOUTH AMGHATA,3201009012/IF/34040811206,29-06-2015,14819,0,0,0,0,0  ,14819,
32002002061,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR MITHU BISWAS AT BISWASPARA ,3201009012/IF/34040810316,29-06-2015,15520,0,0,0,0,0  ,15520,
32002002115,IAY,IAY Houses,CONSTRUCTION OF  IAY BUILDING OF INDIVISUAL  BENIFICARIES FOR SANDHA UPADYAY AT ROAD STATION,3201009012/IF/34040812034,29-01-2015,15570,0,0,0,0,0  ,15570,
32002002110,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR INDRANI CHAKRABORTY AT ROAD STATION ,3201009012/IF/34040811984,29-01-2015,15630,0,0,0,0,0  ,15630,
32002002118,IAY,IAY Houses,CONSTRUCTION OF  IAY BUILDING OF INDIVISUAL  BENIFICARIES FOR SUNITA THAKUR AT ROAD STATION,3201009012/IF/34040812048,29-01-2015,15540,0,0,0,0,0  ,15540,
32002002123,IAY,IAY Houses,CONSTRUCTION OF  IAY BUILDING OF INDIVISUAL  BENIFICARIES FOR USHA THAKUR AT ROAD STATION,3201009012/IF/34040812060,29-01-2015,15138,0,0,0,0,0  ,15138,
32002002130,IAY,IAY Houses,CONSTRUCTION OF  IAY BUILDING OF INDIVISUAL  BENIFICARIES FOR BASANTI GHOSH AT SHYAMNAGAR,3201009012/IF/34040812074,29-01-2015,14094,0,0,0,0,0  ,14094,
32002002100,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR UTTARA BISWAS AT NATUN SAMBHU NAGAR ,3201009012/IF/34040811966,29-06-2015,16738,0,0,0,0,0  ,16738,
32002002142,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  RUPARANI BISWAS AT SOUTH AMGHATA,3201009012/IF/34040812296,29-01-2015,14268,0,0,0,0,0  ,14268,
32002002136,IAY,Construction of Graded Bund,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR JAHANARA BIBI AT SHYAMNAGAR ,3201009012/IF/34040812264,29-01-2015,14616,0,0,0,0,0  ,14616,
32002002126,IAY,IAY Houses,CONSTRUCTION OF  IAY BUILDING OF INDIVISUAL  BENIFICARIES FOR ARATI GHOSH AT SHYASMNAGAR,3201009012/IF/34040812071,29-01-2015,14094,0,0,0,0,0  ,14094,
32002002124,IAY,IAY Houses,CONSTRUCTION OF  IAY BUILDING OF INDIVISUAL  BENIFICARIES FOR PURNIMA GHOSH AT PURATAN SAMBHUNAGAR,3201009012/IF/34040812069,29-01-2015,14094,0,0,0,0,0  ,14094,
32002002160,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  ANJALI BISWAS AT GANGABAS,3201009012/IF/34040812389,29-01-2015,15565,0,0,0,0,0  ,15565,
32002002155,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  TULSI DEBNATH AT SOUTH AMGHATA,3201009012/IF/34040812318,29-06-2015,15341,0,0,0,0,0  ,15341,
32002002140,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  RADHARANI PAL AT SOUTH AMGHATA,3201009012/IF/34040812288,29-01-2015,14616,0,0,0,0,0  ,14616,
32002002148,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  SHIPRA CHAKRABORTY AT SOUTH AMGHATA,3201009012/IF/34040812306,29-01-2015,15520,0,0,0,0,0  ,15520,
32002002138,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  LIPIKA MODAK AT SOUTH AMGHATA,3201009012/IF/34040812284,29-01-2015,15138,0,0,0,0,0  ,15138,
32002002174,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICIARIES FOR FULKUMARI DAS AT GANGABAS,3201009012/IF/34040812806,29-06-2015,15660,0,0,0,0,0  ,15660,
32002002186,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR JAYANTI DAS  AT GANGA BAS,3201009012/IF/34040820368,29-06-2015,15043,0,0,0,0,0  ,15043,
32002002181,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR JARINA BIBI  AT GANGA BAS,3201009012/IF/34040820366,29-06-2015,15660,0,0,0,0,0  ,15660,
32002024159,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR KAHINUR BIBI  AT GANGA BAS,3201009012/IF/34040820372,29-06-2015,14790,0,0,0,0,0  ,14790,
32002024176,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR RANI BIBI  AT GANGA BAS,3201009012/IF/34040820392,29-06-2015,14964,0,0,0,0,0  ,14964,
32002024174,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR RAHIMA BIBI  AT GANGA BAS,3201009012/IF/34040820382,29-06-2015,14964,0,0,0,0,0  ,14964,
32002002169,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICIARIES FOR CHHABIRANI SEKH AT GANGABAS,3201009012/IF/34040812801,29-06-2015,15660,0,0,0,0,0  ,15660,
32002024164,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR MINATIBALA DAS AT GANGA BAS,3201009012/IF/34040820377,29-06-2015,15043,0,0,0,0,0  ,15043,
32002002177,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR ANJANA BISWAS AT COMMUNITYHALL,3201009012/IF/34040819934,29-06-2015,15138,0,0,0,0,0  ,15138,
32002002179,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR BIJALI BISWAS AT COMMUNITYHALL,3201009012/IF/34040819942,29-06-2015,14964,0,0,0,0,0  ,14964,
32002002166,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  BANDANA MONDAL  AT GANGABAS,3201009012/IF/34040812405,29-01-2015,15565,0,0,0,0,0  ,15565,
32002001959,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR TAHIRA BIBI AT SHYAMNAGAR,3201009012/IF/34040808839,29-01-2015,15565,0,0,0,0,0  ,15565,
32002024154,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR JELEFA BIBI  AT GANGA BAS,3201009012/IF/34040820370,29-06-2015,15660,0,0,0,0,0  ,15660,
32002024184,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SHANTI DAS  AT GANGA BAS,3201009012/IF/34040820409,29-06-2015,15630,0,0,0,0,0  ,15630,
32002024182,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SANDHYA MONDAL  AT GANGA BAS,3201009012/IF/34040820398,29-06-2015,14725,0,0,0,0,0  ,14725,
32002002171,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR GITA BISWAS AT COMMUNITYHALL,3201009012/IF/34040819928,29-06-2015,15182,0,0,0,0,0  ,15182,
32002024194,IAY,Construction of Graded Bund,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARY FOR  SHIKHA DATTA AT GANGABAS,3201009012/IF/34040820431,29-01-2015,14904,0,0,0,0,0  ,14904,
32002024230,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICAIRY FOR ASHA BIBI SEKH AT USIDPUR,3201009012/IF/34040823573,29-06-2015,14790,0,0,0,0,0  ,14790,
32002024227,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICAIRY FOR ACHHILA BIBI AT USIDPUR,3201009012/IF/34040823570,29-06-2015,14790,0,0,0,0,0  ,14790,
32002024233,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICAIRY FOR BHARATI GHOSHAT USIDPUR,3201009012/IF/34040823576,29-06-2015,14964,0,0,0,0,0  ,14964,
32002024198,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICAIRS FOR SOBHASHINI BISWAS AT GANGABAS,3201009012/IF/34040820438,29-01-2015,15600,0,0,0,0,0  ,15600,
32002024206,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICAIRS FOR SUMITRA BISWAS AT GANGABAS,3201009012/IF/34040820441,29-01-2015,15595,0,0,0,0,0  ,15595,
32002024190,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SHANTIBALA MONDAL  AT GANGA BAS,3201009012/IF/34040820414,29-06-2015,13681,0,0,0,0,0  ,13681,
32002002157,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  AMENA BIBI AT GANGABAS,3201009012/IF/34040812385,29-01-2015,14790,0,0,0,0,0  ,14790,
32002002152,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  URMILA MODAK AT SOUTH AMGHATA,3201009012/IF/34040812314,29-06-2015,15346,0,0,0,0,0  ,15346,
32002024247,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARYES FOR ALPANA SARDAR AT BRAHMANAGAR,3201009012/IF/34040823658,29-06-2015,14964,0,0,0,0,0  ,14964,
32002002162,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR  ARATI  DAS AT GANGABAS,3201009012/IF/34040812401,29-01-2015,16609,0,0,0,0,0  ,16609,
32002002145,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR SIBANI SARKAR AT SOUTH AMGHATA,3201009012/IF/34040812302,29-06-2015,14790,0,0,0,0,0  ,14790,
32002024242,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICAIRY FOR NATU BIBI SEKH AT BRAHMANAGAR,3201009012/IF/34040823579,29-06-2015,15660,0,0,0,0,0  ,15660,
32002024245,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICAIRY FOR LAL BANU BIBI AT BRAHMANAGAR,3201009012/IF/34040823584,29-06-2015,15660,0,0,0,0,0  ,15660,
32002024222,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICAIRY FOR AKHI BIBI SEKH AT USIDPUR,3201009012/IF/34040823566,29-06-2015,14790,0,0,0,0,0  ,14790,
32002024285,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUL BENEFICIARIES AT JOSTYNA BISWAS,3201009012/IF/34040983875,28-08-2015,13572,0,0,0,0,0  ,13572,
32002024263,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR LAXMI KURMI AT CHOWDHURY PARA,3201009012/IF/34040824164,29-06-2015,14874,0,0,0,0,0  ,14874,
32002024298,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUL BENEFICIARIES AT ABHA PAL ,3201009012/IF/34040983894,28-08-2015,14442,0,0,0,0,0  ,14442,
32002024250,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARYES FOR CHAMPA PODDAR AT BRAHMANAGAR,3201009012/IF/34040823661,29-06-2015,15630,0,0,0,0,0  ,15630,
32002024326,MICRO IRRIGATION,"Construction of Canal, Distributary and Minor",ESTIMATE FOR SOME CANEL FROM JAGANNATH GHOSH TO DILIP PRAMANICK VIA RABIN GHOSH PURATAN SAMBHU NAGA ,3201009012/IC/3/22/09-10,11-12-2009,38356,0,0,0,0,0  ,38356,
32002024307,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUL BENEFICIARIES AT PANIJAN SEKH ,3201009012/IF/34040983913,28-08-2015,15660,0,0,0,0,0  ,15660,
32002024293,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUL BENEFICIARIES AT PADMA GHOSH ,3201009012/IF/34040983889,28-08-2015,15312,0,0,0,0,0  ,15312,
32002024313,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUL BENEFICIARIES AT CHABI HAZRA ,3201009012/IF/34040984961,28-08-2015,15660,0,0,0,0,0  ,15660,
32002380757,Individual Household Latrines,Individual Household Latrines,"Estimate for IHHL (4nos,beneficairy at Sansad No. 7 Scheme Code: 091201/44/14-15,phase-44",3201009/RS/34040948122,17-09-2014,6084,12996,0,0,12996,0  ,19080,
32002024303,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUL BENEFICIARIES AT DASJAN BEWA ,3201009012/IF/34040983909,28-08-2015,13572,0,0,0,0,0  ,13572,
32002380761,Individual Household Latrines,Individual Household Latrines,"Estimate for IHHL (4nos,beneficairy at Sansad No- 7, Scheme Code: 091201/47/14-15,phase-47",3201009/RS/34040948150,17-09-2014,6084,12996,0,0,12996,0  ,19080,
32002024275,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENIFICAIRY FOR SANEKA BAIN AT NATUN SAMBHUNAGAR,3201009012/IF/34040824286,29-06-2015,15421,0,0,0,0,0  ,15421,
32002024277,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARY AT PAPMA BHOWMICK,3201009012/IF/34040983860,28-08-2015,15660,0,0,0,0,0  ,15660,
32002380759,Individual Household Latrines,Individual Household Latrines,"Estimate for IHHL (4nos,beneficairy at Sansad No.7 Scheme Code: 091201/45/14-15,phase45",3201009/RS/34040948123,17-09-2014,5070,12996,0,0,12996,0  ,18066,
32002024268,IAY,IAY Houses,CONSTRUCTION OF IAY BUILDING OF INDIVISUAL BENEFICIARIES FOR CHINTA CHOWDHURY AT CHOWDHURY PARA,3201009012/IF/34040824168,29-06-2015,14790,0,0,0,0,0  ,14790,
