assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,semiskilled,skilled,material,Total Material,contingency,total,mandays
32001899283,FIELD CHANNEL,Lining of Canals,EXCAVATION OF FIELD CHANNEL AT SANSAD NO - I,3201010001/IC/130717753913,16-11-2015,80058,0,21924,0,21924,0  ,101982,
32001899449,FIELD CHANNEL,Lining of Canals,EXCAVATION OF FIELD CHANNEL AT SANSAD NO.-X(NEAR SHALLOW OF BABAR ALI SK),3201010001/IC/130717780154,11-07-2016,50760,0,0,0,0,0  ,50760,
32001899495,FIELD CHANNEL,Lining of Canals,EXCAVATION OF FIELD CHANNEL NEAR THE SHALLOW OF ANAR MALLICK AT SANSAD NO-XVIII,3201010001/IC/130717781050,11-07-2016,113960,0,15840,0,15840,0  ,129800,
32001899465,FIELD CHANNEL,Lining of Canals,EXCAVATION OF FIELD CHANNEL AT SANSAD NO-IX,3201010001/IC/130717780415,11-07-2016,142560,0,19008,0,19008,0  ,161568,
32001971773,Roof top water harvest,Water Absorption Trench,const. of roof top rain water hervesting for 10000 lt capacity resorvior at belpukur Girls School,3201010001/WC/0109/13,09-03-2010,2900,4400,0,0,4400,0  ,7300,
32001971778,Roof top water harvest,Water Absorption Trench,const. of roof top rain water hervesting scheme for 10000 liter capacity resorver at purba sondanga,3201010001/WC/0118/09,09-03-2010,2900,4000,0,35239.775,39239.78,0  ,42139.775,
32001898547,POND,Strengthening of Embankment,DESILTING OF POND AT DWIPCHANDRAPUR(5 NOS.),3201010001/WH/203030390331,06-01-2016,186609.9,0,32625,0,32625,0  ,219234.9,
32001971795,Re ex of pond,Excavation,RE-EXCAVETION OF POND OF ALAM SHAIKH,3201010001/WH/203030333671,29-01-2014,223930,0,17214,0,17214,0  ,241144,
32001971803,Re excavation of pond,Excavation,RE-EXCAVETION OF POND OF AMIYA MANDAL AT SANSAD NO.-VI,3201010001/WH/203030350217,16-06-2014,25492.6,253.5,59323,850,60426.5,0  ,85919.1,
32001988518,ROAD,Earthern road,CONST. OF VILLAGE ROAD FROM KABARSTHAN TOWARDS BOTTALA MORE AT SANSAD NO-X(P-I),3201010001/RC/320201060266617,10-09-2015,162639,0,19836,0,19836,0  ,182475,
32001988546,ROAD,Earthern road,CONST. OF VILLAGE ROAD FROM BATTALA TOWARDS AKTAR BISWAS OF SANSAD NO - X,3201010001/RC/320201060266616,10-09-2015,47457,0,14355,1000,15355,0  ,62812,
32001899424,POND,"Construction of Canal, Distributary and Minor",Excavation of Khal at Sansad No.-V of Shyamal Ghosh,3201010001/IC/130717778152,16-06-2016,42840,0,7392,0,7392,0  ,50232,
32001988587,ROAD,Reclamation of Land,"Land Dev. of SC,ST,BPL & MARGINAL FARMER AT SANSAD NO- III",3201010001/LD/321002040677371,27-01-2016,71610,0,4959,1000,5959,0  ,77569,
32001971784,Roof top water harvest,Renovation of Fisheries Ponds for Community,Const. of roof top water harvesting scheme for 10000 lt. capacity resorvoir,3201010001/WH/0109/11,23-02-2010,0,0,0,35239.74,35239.74,0  ,35239.74,
32001988578,ROAD,Reclamation of Land,"LAND DEV. OF SC,ST ,BPL & MARGINAL FARMER AT SANSAD NO-III(P-I)",3201010001/LD/321002040677374,06-01-2016,14938,0,1044,0,1044,0  ,15982,
32001988601,ROAD,Reclamation of Land,"LAND DEV. OF SC,ST,BPL,MARGINAL FARMER AT SANSAD NO-XII",3201010001/LD/321002040640671,16-11-2015,100540,0,30015,0,30015,0  ,130555,
32001989023,SCHOOL,Plantation,SCHOOL ENVIRONMENT CLEANING  AT BUNOPARA PRY. SCHOOL AT SANSAD NO.-XII,3201010001/DP/34041047755,27-01-2016,13050,0,0,1000,1000,0  ,14050,
32001988959,SCHOOL,Plantation,SCHOOL ENVIRONMENT CLEANING  AT SONDANGA STATEPLAN PRY. SCHOOL AT SANSAD NO.-XIII,3201010001/DP/34041047752,24-01-2016,19662,0,0,1000,1000,0  ,20662,
32001989042,SCHOOL,Plantation,SCHOOL ENVIRONMENT CLEANING  AT RAJAPUR PRY. SCHOOL AT SANSAD NO.- VII,3201010001/DP/34041047758,27-01-2016,30450,0,0,1000,1000,0  ,31450,
32001988663,DP,Grass Land Development and Silvi-pasture,MAKING OF NURSARY AT SANSAD NO.- V,3201010001/DP/34041049552,29-01-2016,32652,0,528,25500,26028,0  ,58680,
32001989086,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-I,3201010001/DP/34041080616,20-06-2016,5808,0,0,0,0,0  ,5808,
32001989152,SCHOOL,Plantation,SCHOOL ENVIRONMENT CLEANING  AT BALAINAGAR PRY. SCHOOL AT SANSAD NO.- V,3201010001/DP/34041047760,27-01-2016,17400,0,0,1000,1000,0  ,18400,
32001989173,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-II,3201010001/DP/34041080628,20-06-2016,4224,0,0,0,0,0  ,4224,
32001989259,SCHOOL,Plantation,SCHOOL ENVIRONMENT CLEANING  AT NIBEDITA BALIKA BIDYALAYA AT SANSAD NO.- I,3201010001/DP/34041047764,27-01-2016,21750,0,0,1000,1000,0  ,22750,
32001991004,SCHOOL,Plantation,SCHOOL ENVIRONMENT CLEANING  IN 3 NOS. HEALTH CENTRE AT SANSAD NO.- VII,3201010001/DP/34041047767,26-01-2016,8700,0,0,1000,1000,0  ,9700,
32001988706,DP,Plantation,Protection of Bundh at Bahirdwip with vetiver at Sansad NO.-V(P-1),3201010001/DP/22012034323082,14-12-2016,60205,0,12228,0,12228,0  ,72433,
32001991027,FIELD CHANNEL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-III,3201010001/DP/34041080635,20-06-2016,8448,0,528,0,528,0  ,8976,
32001991039,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-IV,3201010001/DP/34041080645,20-06-2016,16896,0,0,0,0,0  ,16896,
32001991053,SCHOOL,Plantation,SCHOOL ENVIRONMENT CLEANING  AT 3 NOS. SSK AT SANSAD NO.- VII,3201010001/DP/34041047774,26-01-2016,8700,0,0,0,0,0  ,8700,
32001991065,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS AT SANSAD NO.-V,3201010001/DP/34041080653,20-06-2016,8800,0,528,0,528,0  ,9328,
32001991095,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-XIII,3201010001/DP/34041080788,20-06-2016,10736,0,528,0,528,0  ,11264,
32001991126,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT BELPUKUR SUB. HEALTH CENTRE AT SANSAD NO.-XII,3201010001/DP/34041080789,20-06-2016,4224,264,264,0,528,0  ,4752,
32001991145,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-XII,3201010001/DP/34041080790,20-06-2016,12672,264,264,0,528,0  ,13200,
32001991080,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-XIV,3201010001/DP/34041080782,20-06-2016,4048,0,0,0,0,0  ,4048,
32001991189,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-XI,3201010001/DP/34041080960,20-06-2016,8096,264,264,0,528,0  ,8624,
32001991161,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-XI,3201010001/DP/34041080792,20-06-2016,8096,264,264,0,528,0  ,8624,
32001991207,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOL & ICDS AT SANSAD NO.-X,3201010001/DP/34041080962,20-06-2016,8800,0,528,0,528,0  ,9328,
32001991243,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT ICDS AT SANSAD NO.-XV,3201010001/DP/34041081061,20-06-2016,8448,0,528,0,528,0  ,8976,
32001991286,FIELD CHANNEL,Plantation in Government Premises,ENVIRONMENT CLEANING AT ICDS & SUB HEALTH CENTRE AT SANSAD NO.-XVI,3201010001/DP/34041081070,20-06-2016,12672,0,0,0,0,0  ,12672,
32001991333,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT ICDS CENTRE AT SANSAD NO.-XVII,3201010001/DP/34041081072,20-06-2016,6160,0,0,0,0,0  ,6160,
32001991346,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS AT SANSAD NO.-XVIII,3201010001/DP/34041081078,20-06-2016,4224,0,264,0,264,0  ,4488,
32001991269,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS & ICDS AT SANSAD NO.-XVI,3201010001/DP/34041081068,20-06-2016,8448,0,3960,0,3960,0  ,12408,
32001991393,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS/ICDS AT SANSAD NO.-19,3201010001/DP/34041082456,20-06-2016,12672,0,0,0,0,0  ,12672,
32001991376,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT ICDS AT SANSAD NO.-18,3201010001/DP/34041082455,20-06-2016,4400,0,264,0,264,0  ,4664,
32001991460,SCHOOL,Plantation in Government Premises, ENVIRONMENT CLEANING AT SCHOOLS AT SANSAD NO.-7,3201010001/DP/34041082462,20-06-2016,12672,0,528,0,528,0  ,13200,
32001991409,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SCHOOLS/ICDS AT SANSAD NO.-6,3201010001/DP/34041082459,20-06-2016,13200,528,0,0,528,0  ,13728,
32002029802,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-III,3201010001/IF/34040786523,05-12-2014,14920,0,0,0,0,0  ,14920,
32002190384,IAY HOUSE,Houses (State Scheme),Construction  of  IAY  Building  of  Individual  beneficiaries  at  belpukur XVII,3201010001/IF/22012034297102,26-05-2016,15664,0,0,0,0,0  ,15664,
32002190392,IAY HOUSE,IAY Houses,Construction  of  IAY  Building  of  Individual  beneficiaries  at  belpukur XVII,3201010001/IF/22012034297112,26-05-2016,15470,0,0,0,0,0  ,15470,
32002190416,IAY HOUSE,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES(CHAMPA BISWAS)AT BELPUKUR G.P. ,3201010001/IF/22012034316064,04-05-2016,15784,0,0,0,0,0  ,15784,
32001991498,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT SUB HEALTH CENTRE AT SANSAD NO.-7,3201010001/DP/34041082466,20-06-2016,1936,0,264,0,264,0  ,2200,
32002190427,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (ASHLEMA BIBI) at Belpukur G.P. sansad-III,3201010001/IF/22012034329943,25-05-2016,15820,0,0,0,0,0  ,15820,
32001991483,SCHOOL,Plantation in Government Premises,ENVIRONMENT CLEANING AT ICDS AT SANSAD NO.-7,3201010001/DP/34041082463,20-06-2016,8448,0,528,0,528,0  ,8976,
32002190447,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (CHHAPU BIBI SEKH) at Belpukur G.P. sansad-IV,3201010001/IF/22012034334157,25-05-2016,15760,0,0,0,0,0  ,15760,
32002190458,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (KUTI BIBI SEKH) at Belpukur G.P. sansad-IV,3201010001/IF/22012034334164,25-05-2016,15784,0,0,0,0,0  ,15784,
32002190466,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (AJIT MONDAL) at Belpukur G.P. sansad-V,3201010001/IF/22012034334170,25-05-2016,15788,0,0,0,0,0  ,15788,
32002190474,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (GOUTAM SARKAR) at Belpukur G.P. sansad-V,3201010001/IF/22012034334171,25-05-2016,15712,0,0,0,0,0  ,15712,
32002190439,IAY HOUSE,Houses (State Scheme),Construction of IAY Building of Individual beneficiaries (ATAR ALI SEKH) at Belpukur G.P. sansad-IV,3201010001/IF/22012034334155,25-05-2016,15840,0,0,0,0,0  ,15840,
32002190403,IAY HOUSE,Houses (State Scheme),Construction  of  IAY  Building  of  Individual  beneficiaries  at  belpukur XVII,3201010001/IF/22012034297780,26-05-2016,15664,0,0,0,0,0  ,15664,
32002190508,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (SANDHYA GHOSH) at Belpukur G.P. sansad-IX,3201010001/IF/22012034334387,25-05-2016,15384,0,0,0,0,0  ,15384,
32002190532,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (RAHIDUL NAYEK ) at Belpukur G.P. sansad-XVII,3201010001/IF/22012034334389,25-05-2016,15660,0,0,0,0,0  ,15660,
32002190547,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (SAHIDA BIBI) at Belpukur G.P. sansad-XVIII,3201010001/IF/22012034334394,25-05-2016,15660,0,0,0,0,0  ,15660,
32002190579,IAY HOUSE,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (SANNYASI GHOSH) AT SANSAD-VIII,3201010001/IF/22012034350615,28-06-2016,15660,0,0,0,0,0  ,15660,
32002190569,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (SHRIBACHAN GHOSH) at Belpukur G.P. sansad-XIX,3201010001/IF/22012034334406,25-05-2016,15660,0,0,0,0,0  ,15660,
32002190539,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (GOLE BEWA SEKH ) at Belpukur G.P. sansad-XVIII,3201010001/IF/22012034334391,25-05-2016,15660,0,0,0,0,0  ,15660,
32002190562,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (UDAY GHOSH) at Belpukur G.P. sansad-XIX,3201010001/IF/22012034334404,25-05-2016,15660,0,0,0,0,0  ,15660,
32002190590,IAY HOUSE,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (DHARMADASI GHOSH) AT SANSAD-VIII,3201010001/IF/22012034350621,28-06-2016,15384,0,0,0,0,0  ,15384,
32002190600,IAY HOUSE,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (BANDANA GHOSH) AT SANSAD-IX,3201010001/IF/22012034350623,28-06-2016,15660,0,0,0,0,0  ,15660,
32002190610,IAY HOUSE,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (PARESH GHOSH) AT SANSAD-XI,3201010001/IF/22012034350635,28-06-2016,15660,0,0,0,0,0  ,15660,
32002190627,IAY HOUSE,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (ASHARANI DAS) AT SANSAD-XI,3201010001/IF/22012034350637,28-06-2016,16968,0,0,0,0,0  ,16968,
32002190646,IAY HOUSE,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (BADAL DAFADAR) AT SANSAD-XII,3201010001/IF/22012034350639,28-06-2016,15660,0,0,0,0,0  ,15660,
32002190670,IAY HOUSE,Houses (State Scheme),Construction of IAY Building of Individual beneficiaries (SULEKHA MAJHI ) at Belpukur G.P. sansad-5,3201010001/IF/22012034401777,25-05-2016,15840,0,0,0,0,0  ,15840,
32002190493,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (SAHIDA BIBI) at Belpukur G.P. sansad-VI,3201010001/IF/22012034334177,25-05-2016,15238,0,0,0,0,0  ,15238,
32002190706,IAY HOUSE,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT BELPUKUR SANASAD -II,3201010001/IF/34041055491,12-02-2016,15162,0,0,0,0,0  ,15162,
32002420108,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1086272,3201010001/IF/IAY/1011573,12-02-2017,16200,0,0,0,0,0  ,16200,
32002420134,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1091580,3201010001/IF/IAY/942995,12-01-2017,16080,0,0,0,0,0  ,16080,
32002420087,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1065031,3201010001/IF/IAY/942822,12-01-2017,16200,0,0,0,0,0  ,16200,
32002420166,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1166401,3201010001/IF/IAY/951617,12-01-2017,16200,0,0,0,0,0  ,16200,
32002190522,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (SAHIDA BIBI NAYEK ) at Belpukur G.P. sansad-XVII,3201010001/IF/22012034334388,25-05-2016,15720,0,0,0,0,0  ,15720,
32002420125,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1086707,3201010001/IF/IAY/942957,12-01-2017,16092,0,0,0,0,0  ,16092,
32002190503,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (SUDEB GHOSH) at Belpukur G.P. sansad-VIII,3201010001/IF/22012034334386,25-05-2016,15764,0,0,0,0,0  ,15764,
32002420157,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1116978,3201010001/IF/IAY/943157,12-01-2017,16200,0,0,0,0,0  ,16200,
32002420191,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1243814,3201010001/IF/IAY/954249,12-01-2017,16200,0,0,0,0,0  ,16200,
32002190482,IAY HOUSE,IAY Houses,Construction of IAY Building of Individual beneficiaries (MINU GHOSH ) at Belpukur G.P. sansad-V,3201010001/IF/22012034334174,25-05-2016,15774,0,0,0,0,0  ,15774,
32002420233,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1504573,3201010001/IF/IAY/1186355,03-04-2017,16200,0,0,0,0,0  ,16200,
32002420212,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1293963,3201010001/IF/IAY/995235,09-02-2017,16200,0,0,0,0,0  ,16200,
32002420258,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1553151,3201010001/IF/IAY/997351,02-02-2017,16200,0,0,0,0,0  ,16200,
32002420204,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1259558,3201010001/IF/IAY/944035,12-01-2017,16200,0,0,0,0,0  ,16200,
32002420274,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1618302,3201010001/IF/IAY/945924,14-01-2017,16092,0,0,0,0,0  ,16092,
32002420175,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1176642,3201010001/IF/IAY/951931,14-01-2017,16200,0,0,0,0,0  ,16200,
32002442960,IAY,IAY Houses,Construction of IAY Building of Individual beneficiaries (TAHIRAN BEWA) at Belpukur G.P. sansad-XVII,3201010001/IF/22012034316088,25-05-2016,15592,0,0,0,0,0  ,15592,
32002420265,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1576311,3201010001/IF/IAY/997514,09-02-2017,16200,0,0,0,0,0  ,16200,
32002420246,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1515090,3201010001/IF/IAY/960887,14-01-2017,16200,0,0,0,0,0  ,16200,
32002442979,IAY,IAY Houses,Construction of IAY Building of Individual beneficiaries (GOLAM SEKH) at Belpukur G.P. sansad-XVII,3201010001/IF/22012034316969,26-05-2016,15760,0,0,0,0,0  ,15760,
32002442950,PMAY,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (SAFIUL MONDAL) AT SANSAD-XVI,3201010001/IF/22012034350688,25-06-2016,15840,0,0,0,0,0  ,15840,
32002442993,IAY,IAY Houses,Construction of IAY Building of Individual beneficiaries (PUTUL GHOSH ) at Belpukur G.P. sansad-IV,3201010001/IF/22012034334161,25-05-2016,15900,0,0,0,0,0  ,15900,
32002442988,IAY,IAY Houses,Construction of IAY Building of Individual beneficiaries (AJIRAN BIBI) at Belpukur G.P. sansad-XVII,3201010001/IF/22012034316977,26-05-2016,15832,0,0,0,0,0  ,15832,
32002442969,IAY,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES(HACHEN SEKH) AT SANSAD NO-III,3201010001/IF/22012034316512,04-05-2016,15644,0,0,0,0,0  ,15644,
32002443049,IAY,IAY Houses,Construction of IAY Building of Individual beneficiaries (GOPAL GHOSH) at Belpukur G.P. sansad-XIX,3201010001/IF/22012034334400,25-05-2016,15396,0,0,0,0,0  ,15396,
32002190692,IAY HOUSE,Houses (State Scheme),CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT BELPUKUR SANSAD NO-I,3201010001/IF/34041049805,03-11-2015,15728,0,0,0,0,0  ,15728,
32002443011,IAY,IAY Houses,Construction of IAY Building of Individual beneficiaries (SHYAMKRISHNA SARKAR) at Belpukur G.P. sansad-VI,3201010001/IF/22012034334175,25-05-2016,15996,0,0,0,0,0  ,15996,
32002442865,PMAY,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-V,3201010001/IF/34040963044,05-09-2015,14816,0,0,0,0,0  ,14816,
32002443072,IAY,Land Leveling and Shaping,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARIES AT SANSAD NO.-V,3201010001/IF/34040787139,03-12-2014,15288,0,0,0,0,0  ,15288,
32002443059,IAY,IAY Houses,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (AFSHOS SHAIKH) AT SANSAD-XVIII,3201010001/IF/22012034350704,25-06-2016,15588,0,0,0,0,0  ,15588,
32002420224,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1320218,3201010001/IF/IAY/956644,14-01-2017,16200,0,0,0,0,0  ,16200,
32002443139,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1106612,3201010001/IF/IAY/943096,12-01-2017,16020,0,0,0,0,0  ,16020,
32002442883,PLANTETION,Plantation in Government Premises,PLANTATION IN BELPUKUR HIGH SCHOOL(P-1),3201010001/DP/34041031438,04-11-2015,1000.2,0,0,27000,27000,0  ,28000.2,
32002443150,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1059527,3201010001/IF/IAY/948808,12-01-2017,15840,0,0,0,0,0  ,15840,
32002443052,IAY,Houses (State Scheme),"CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (BASANTI GARAI) AT SANSAD-V					",3201010001/IF/22012034350609,28-06-2016,15762,0,0,0,0,0  ,15762,
